-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,text-white,img,text-xs/sp14_2,w-auto,text-ellipsis,text-shopee-primary,truncate,pointer-events-none_3,_container,_container_link,text-xs,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mbxvudfoxphz94,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Itel A70 3/128 4/64 4/128 4/256 GB Garansi Resmi Indonesia Second,Rp,1.145.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purwakarta,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,Cicilan,,"Itel A70 3/128 4/64 4/128 4/256 GB Garansi Resmi Indonesia Second
Rp
1.145.000
Cicilan
4.9
33 Terjual
< 2 Hari
Kab. Purwakarta",https://shopee.co.id/Itel-A70-3-128-4-64-4-128-4-256-GB-Garansi-Resmi-Indonesia-Second-i.42718474.16547393929?extraParams=%7B%22display_model_id%22%3A241929711725%2C%22model_selection_logic%22%3A3%7D&sp_atk=4cf2cb5a-9188-404c-836e-890fc3988758&xptdk=4cf2cb5a-9188-404c-836e-890fc3988758,33 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m48anwuge0u24f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL A50 3/64 4/64 3/128 SECOND FULLSET,Rp,1.049.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,5.0,,,,,,"ITEL A50 3/64 4/64 3/128 SECOND FULLSET
Rp
1.049.000
5.0
29 Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/ITEL-A50-3-64-4-64-3-128-SECOND-FULLSET-i.365327344.26021887811?extraParams=%7B%22display_model_id%22%3A185788983437%2C%22model_selection_logic%22%3A3%7D&sp_atk=0db9c855-5bbb-4602-bee4-18045cd4f6d6&xptdk=0db9c855-5bbb-4602-bee4-18045cd4f6d6,29 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lzyvzu0bda9x16,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP itel S23 plus second like new,Rp,2.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cilacap,,,,,,,,,,"HP itel S23 plus second like new
Rp
2.100.000
1-4 Hari
Kab. Cilacap",https://shopee.co.id/HP-itel-S23-plus-second-like-new-i.128225067.28060749152?extraParams=%7B%22display_model_id%22%3A217793860677%2C%22model_selection_logic%22%3A3%7D&sp_atk=26a57ba4-e668-4a32-b7cd-3c7c7dc1195b&xptdk=26a57ba4-e668-4a32-b7cd-3c7c7dc1195b,1-4 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-81ztn-mfkuft9tpw5m05,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,iTel P70 Ram 4/128GB | Ram 8/128GB ( Second ),Rp,1.550.199,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Besok 12:00,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,-22%,,,"iTel P70 Ram 4/128GB | Ram 8/128GB ( Second )
Rp
1.550.199
-22%
5.0
7 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/iTel-P70-Ram-4-128GB-Ram-8-128GB-(-Second-)-i.194632330.27892685310?extraParams=%7B%22display_model_id%22%3A325569546176%2C%22model_selection_logic%22%3A3%7D&sp_atk=367c95db-e095-4aa5-8c4b-cff036427f76&xptdk=367c95db-e095-4aa5-8c4b-cff036427f76,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-82250-mhiji56p5342f0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ITEL S23 SECOND 8/128GB HANDPHONE SECOND HP SEKEN HP BEKAS HP MURAH,Rp,1.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL S23 SECOND 8/128GB HANDPHONE SECOND HP SEKEN HP BEKAS HP MURAH
Rp
1.350.000
< 2 Hari
Kab. Bogor",https://shopee.co.id/ITEL-S23-SECOND-8-128GB-HANDPHONE-SECOND-HP-SEKEN-HP-BEKAS-HP-MURAH-i.15939657.49352123886?extraParams=%7B%22display_model_id%22%3A325821192003%2C%22model_selection_logic%22%3A3%7D&sp_atk=dc27c781-b41c-430d-9510-7f2070c8910a&xptdk=dc27c781-b41c-430d-9510-7f2070c8910a,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m6q0epj1wig1ac,,ITEL A50 3/64GB & 3/128GB & 4/64GB SECOND,Rp,1.025.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"ITEL A50 3/64GB & 3/128GB & 4/64GB SECOND
Rp
1.025.000
5.0
9 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/ITEL-A50-3-64GB-3-128GB-4-64GB-SECOND-i.86064906.29625257026?extraParams=%7B%22display_model_id%22%3A218253258771%2C%22model_selection_logic%22%3A3%7D&sp_atk=ae7efaf5-8e00-40f6-bbb3-6badefa36238&xptdk=ae7efaf5-8e00-40f6-bbb3-6badefa36238,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-822wl-mn5289vjexhk3d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ITEL VISION 1 PRO RAM 2/32GB HANDPHONE ANDROID SECOND NORMAL SIAP PAKAI,Rp,595.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"ITEL VISION 1 PRO RAM 2/32GB HANDPHONE ANDROID SECOND NORMAL SIAP PAKAI
Rp
595.000
2 Terjual
< 2 Hari
Bandung",https://shopee.co.id/ITEL-VISION-1-PRO-RAM-2-32GB-HANDPHONE-ANDROID-SECOND-NORMAL-SIAP-PAKAI-i.15904669.53206271826?extraParams=%7B%22display_model_id%22%3A435568083516%2C%22model_selection_logic%22%3A3%7D&sp_atk=6267ef71-14e9-4f92-a013-d0abd2473809&xptdk=6267ef71-14e9-4f92-a013-d0abd2473809,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/sg-11134201-825zt-mlhj2whid3bcbb,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Itel A90 Ram 4/64GB | Ram 4/128GB | Ram 4/256GB Second Pusat Gadget,Rp,1.299.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Cashback 99%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,-13%,,,"Itel A90 Ram 4/64GB | Ram 4/128GB | Ram 4/256GB Second Pusat Gadget
Rp
1.299.111
-13%
Cashback 99%
Hari Ini 12:00
Surabaya",https://shopee.co.id/Itel-A90-Ram-4-64GB-Ram-4-128GB-Ram-4-256GB-Second-Pusat-Gadget-i.1474904896.55206852608?extraParams=%7B%22display_model_id%22%3A400613273070%2C%22model_selection_logic%22%3A3%7D&sp_atk=6ec53f87-275d-4cfe-9ecc-6d7aac03ae2b&xptdk=6ec53f87-275d-4cfe-9ecc-6d7aac03ae2b,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-mact30jhn0zcb3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL CITY 100 8/128GB SECOND FULLSET,Rp,1.349.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL CITY 100 8/128GB SECOND FULLSET
Rp
1.349.000
5.0
13 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/ITEL-CITY-100-8-128GB-SECOND-FULLSET-i.37906250.43202587434?extraParams=%7B%22display_model_id%22%3A276901716342%2C%22model_selection_logic%22%3A3%7D&sp_atk=05a70116-b247-402a-8447-d22136f9e24c&xptdk=05a70116-b247-402a-8447-d22136f9e24c,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-822wm-mnb6mo6zl9tu6d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL A100C 4/64GB HANDPHONE SECOND FULLSET BATANGAN ORIGINAL BERGARANSI,Rp,1.240.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL A100C 4/64GB HANDPHONE SECOND FULLSET BATANGAN ORIGINAL BERGARANSI
Rp
1.240.000
< 2 Hari
Jakarta Selatan",https://shopee.co.id/ITEL-A100C-4-64GB-HANDPHONE-SECOND-FULLSET-BATANGAN-ORIGINAL-BERGARANSI-i.281286305.43330257700?extraParams=%7B%22display_model_id%22%3A360818280075%2C%22model_selection_logic%22%3A3%7D&sp_atk=a125f5f5-2865-40d6-b1be-118f802d09ea&xptdk=a125f5f5-2865-40d6-b1be-118f802d09ea,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m52hif89jel470,,Itel RS4 8/128 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.675.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel RS4 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.675.000
5.0
4 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Itel-RS4-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.24440509308?extraParams=%7B%22display_model_id%22%3A49861387275%2C%22model_selection_logic%22%3A3%7D&sp_atk=894d6e4b-dfc7-4817-a8fa-fceba5a06c11&xptdk=894d6e4b-dfc7-4817-a8fa-fceba5a06c11,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224q-mjxf4fr3xjibd2,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Hp itel s23 second,Rp,2.400.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"Hp itel s23 second
Rp
2.400.000
5.0
1 Terjual
3-6 Hari
Jakarta Utara",https://shopee.co.id/Hp-itel-s23-second-i.252528414.43978335256?extraParams=%7B%22display_model_id%22%3A390484241668%2C%22model_selection_logic%22%3A3%7D&sp_atk=d1a67b8e-5f3f-47fb-8b6a-947cf55436b0&xptdk=d1a67b8e-5f3f-47fb-8b6a-947cf55436b0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-mahu6ctm652c91,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,ITEL P40 4/64GB Second Unit Only,Rp,750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,,,,,,,,"ITEL P40 4/64GB Second Unit Only
Rp
750.000
3-5 Hari
Jakarta Timur",https://shopee.co.id/ITEL-P40-4-64GB-Second-Unit-Only-i.1287043639.41152930825?extraParams=%7B%22display_model_id%22%3A280241036072%2C%22model_selection_logic%22%3A3%7D&sp_atk=09290672-af10-494d-9522-d0fbd633c660&xptdk=09290672-af10-494d-9522-d0fbd633c660,3-5 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m7x8vh0hzthede,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,iTel S25 Ultra Ram 8/128GB | 8/256GB | 8/512GB (Second),Rp,2.080.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Cashback 99%,,4.5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,-17%,,,"iTel S25 Ultra Ram 8/128GB | 8/256GB | 8/512GB (Second)
Rp
2.080.999
-17%
Cashback 99%
4.5
15 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/iTel-S25-Ultra-Ram-8-128GB-8-256GB-8-512GB-(Second)-i.288677122.25543275459?extraParams=%7B%22display_model_id%22%3A266320870207%2C%22model_selection_logic%22%3A3%7D&sp_atk=9829bb07-caf7-4289-9cd0-a5b10ad85ed8&xptdk=9829bb07-caf7-4289-9cd0-a5b10ad85ed8,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mc2c5vnkiyq99a,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,ITEL RS4 8+8/128 HELIO G99 ULTRIMATE SECODE  BERGERANSI RESMI,Rp,1.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL RS4 8+8/128 HELIO G99 ULTRIMATE SECODE BERGERANSI RESMI
Rp
1.600.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/ITEL-RS4-8-8-128-HELIO-G99-ULTRIMATE-SECODE-BERGERANSI-RESMI-i.1317867329.43858210521?extraParams=%7B%22display_model_id%22%3A280691918338%2C%22model_selection_logic%22%3A3%7D&sp_atk=1eb3dc60-c93b-4d8b-b6e2-0a950ac60d21&xptdk=1eb3dc60-c93b-4d8b-b6e2-0a950ac60d21,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-macs4q6zq2as64,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Itel A80 Ram 4 Rom 128GB ( Second ),Rp,1.230.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Cashback 99%,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,-23%,,,"Itel A80 Ram 4 Rom 128GB ( Second )
Rp
1.230.999
-23%
Cashback 99%
5.0
3 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Itel-A80-Ram-4-Rom-128GB-(-Second-)-i.288677122.43352587121?extraParams=%7B%22display_model_id%22%3A258465594721%2C%22model_selection_logic%22%3A3%7D&sp_atk=866da38e-670a-4ef6-ab2e-4c6a43419168&xptdk=866da38e-670a-4ef6-ab2e-4c6a43419168,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mcyf5n06kfmf09,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL A90 4/128 SECOND FULLSET,Rp,1.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL A90 4/128 SECOND FULLSET
Rp
1.199.000
5.0
33 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/ITEL-A90-4-128-SECOND-FULLSET-i.37906250.43811343233?extraParams=%7B%22display_model_id%22%3A301396656344%2C%22model_selection_logic%22%3A3%7D&sp_atk=5720474c-162a-405d-a7a2-b5d7ae7cd695&xptdk=5720474c-162a-405d-a7a2-b5d7ae7cd695,33 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m2wmif6iem6bd6,,Itel P55 4G 8/128 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.290.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel P55 4G 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.290.000
5.0
3 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Itel-P55-4G-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.26918437597?extraParams=%7B%22display_model_id%22%3A69489898103%2C%22model_selection_logic%22%3A3%7D&sp_atk=a92b76f8-4f59-482a-a4ba-6fa9a3675541&xptdk=a92b76f8-4f59-482a-a4ba-6fa9a3675541,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m9fgj4qfw6xd29,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel P55 NFC 8/256GB Fullset Mulus Second 5G,Rp,1.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,< 2 Hari,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel P55 NFC 8/256GB Fullset Mulus Second 5G
Rp
1.450.000
5.0
8 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Itel-P55-NFC-8-256GB-Fullset-Mulus-Second-5G-i.795353877.26421900032?extraParams=%7B%22display_model_id%22%3A227774301273%2C%22model_selection_logic%22%3A3%7D&sp_atk=e47886e7-dc23-4102-8bd5-eba4ef1544b0&xptdk=e47886e7-dc23-4102-8bd5-eba4ef1544b0,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
