web_scraper_order,web_scraper_start_url,detail produk,detail produk-href,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777269975-467","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Pova 4 8/128 GB Ex Resmi Garansi Indonesia Second OriginalRp1.425.0001 terjualGarasi Gadget IDNJakarta Utara","https://www.tokopedia.com/garasigadgetidn/tecno-pova-4-8-128-gb-ex-resmi-garansi-indonesia-second-original-fullset-af124?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno Pova 4 8/128 GB Ex Resmi Garansi Indonesia Second Original - Fullset","Rp1.425.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Utara","Garasi Gadget IDN"
"1777269980-468","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","TECNO POVA 7 ULTRA 5G 12/256 GB RESMIRp4.650.000Hemat s.d  1% Pakai BonusDISON CELLJakarta Pusat","https://www.tokopedia.com/dison-cell/tecno-pova-7-ultra-5g-12-256-gb-resmi-1734397746839979617?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","TECNO POVA 7 ULTRA 5G 12/256 GB RESMI","Rp4.650.000","","","Kota Administrasi Jakarta Pusat","DISON CELL"
"1777269986-469","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","pova tecno curve 5G 8/256gb secondRp2.800.000Hemat s.d  1% Pakai BonusiP imam PhonESurabaya","https://www.tokopedia.com/jual-beli-h-3/pova-tecno-curve-5g-8-256gb-second-1734421717642675554?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","pova tecno curve 5G 8/256gb second","Rp2.800.000","","","Kota Surabaya","iP imam PhonE"
"1777269992-470","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Spark 30C 8/256GB Resmi SecondRp2.399.000Hemat s.d  1% Pakai BonusGadget Pin StoreBandar Lampung","https://www.tokopedia.com/gadget-pin-store/xiaomi-note-14-4g-8-128gb-resmi-second-1729975275498210640?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno Spark 30C 8/256GB Resmi Second","Rp2.399.000","","","Kota Bandar Lampung","Gadget Pin Store"
"1777269999-471","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno pova7 5g 8/128gb second resmi originalRp2.699.000Hemat s.d  1% Pakai BonusH&R celular142cJakarta Pusat","https://www.tokopedia.com/hr-celular142c/tecno-pova7-5g-8-128gb-second-resmi-original-1734361794348680610?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno pova7 5g 8/128gb second resmi original","Rp2.699.000","","","Kota Administrasi Jakarta Pusat","H&R celular142c"
"1777270005-472","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","HANDPHONE SECOND TECNO POVA 6 LI7 GREEN 8/256 ORIGINALRp1.700.000HandphoneSecondIDJakarta Timur","https://www.tokopedia.com/handphonesecondid/handphone-second-tecno-pova-6-li7-green-8-256-original-1732492570630653794?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","HANDPHONE SECOND TECNO POVA 6 LI7 GREEN 8/256 ORIGINAL","Rp1.700.000","","","Kota Administrasi Jakarta Timur","HandphoneSecondID"
"1777270011-473","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","tecno spark 6 go 4/64gbRp849.000Rusmi CellularJakarta Barat","https://www.tokopedia.com/rusmicellular/tecno-spark-6-go-4-64gb?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","tecno spark 6 go 4/64gb","Rp849.000","","","Kota Administrasi Jakarta Barat","Rusmi Cellular"
"1777270018-474","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Techno Camon 20 Pro 8/256GBRp1.900.000Bisa COD5.01 terjualTokoacoy Official_NEWJakarta Barat","https://www.tokopedia.com/tokoacoy/techno-camon-20-pro-8-256gb?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Techno Camon 20 Pro 8/256GB","Rp1.900.000","","","",""
"1777270024-475","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","TECNO SPARK 40 PRO PLUS 8/256GB SECOND FULLSET BERGARANSIRp2.500.000bukitphonecellJakarta Pusat","https://www.tokopedia.com/bukitphonecell/tecno-spark-40-pro-plus-8-256gb-second-fullset-bergaransi-1734921863309920187?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","TECNO SPARK 40 PRO PLUS 8/256GB SECOND FULLSET BERGARANSI","Rp2.500.000","","","Kota Administrasi Jakarta Pusat","bukitphonecell"
"1777270030-476","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Spark 7 Ram 2Gb/32GbRp600.000Cs Store 03Jakarta Pusat","https://www.tokopedia.com/cs-store-03/tecno-spark-7-ram-2gb-32gb-1733316933919016645?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno Spark 7 Ram 2Gb/32Gb","Rp600.000","","","Kota Administrasi Jakarta Pusat","Cs Store 03"
"1777270035-477","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Pova 3 6/128Gb BergaransiRp1.399.000Hemat s.d  1% Pakai Bonus5.01 terjualMK STORE REBORNBekasi","https://www.tokopedia.com/mk-store-reborn/tecno-pova-3-6-128gb-bergaransi-1732224176319727339?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno Pova 3 6/128Gb Bergaransi - Unit Only","Rp1.399.000","5","Terjual 1","Kota Bekasi","MK STORE REBORN"
"1777270041-478","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Pova 7 5g 8/256 Lengkap Original No MinusRp2.799.000BestPhoneSoloSurakarta","https://www.tokopedia.com/sendiardsolomobile/pova-7-5g-8-256-lengkap-original-no-minus-1733190867854853402?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Pova 7 5g 8/256 Lengkap Original No Minus","Rp2.799.000","","","Kota Surakarta","BestPhoneSolo"
"1777270047-479","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","tecno pop 5 lte Ram 2/32GbRp550.000Bisa CODpikJakarta Pusat","https://www.tokopedia.com/pik-440/tecno-pop-5-lte-ram-2-32gb-1734143373619725597?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","tecno pop 5 lte Ram 2/32Gb","Rp550.000","","","Kota Administrasi Jakarta Pusat","pik"
"1777270055-480","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","tecno spark 7 Ram 2/32Gb.Rp500.000Bisa CODpikJakarta Pusat","https://www.tokopedia.com/pik-440/tecno-spark-7-ram-2-32gb-1734094625053705501?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","tecno spark 7 Ram 2/32Gb.","Rp500.000","","","Kota Administrasi Jakarta Pusat","pik"
"1777270061-481","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","TECNO SPARK 20 PRO 12/256 FULLSET BERGARANSIRp1.599.000Hemat s.d  1% Pakai BonusSMILE PHONE JOGJA_NEWYogyakarta","https://www.tokopedia.com/jsphone-1/tecno-spark-20-pro-12-256-fullset-bergaransi-1731761012652934465?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","TECNO SPARK 20 PRO 12/256 FULLSET BERGARANSI","Rp1.599.000","","","Kota Yogyakarta","SMILE PHONE JOGJA_NEW"
"1777270066-482","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Techno Pova 6 Ram 8 GB / Rom 256 GBRp2.100.0001 terjualAdlraysal storeMakassar","https://www.tokopedia.com/adlraysal-store/techno-pova-6-ram-8-gb-rom-256-gb-1733879376771712461?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Techno Pova 6 Ram 8 GB / Rom 256 GB","Rp2.100.000","","1 barang berhasil terjual","Kota Makassar","Adlraysal store"
"1777270071-483","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Pova Curve 5G 8/256GB fullset mulus secondRp2.750.000Hemat s.d  1% Pakai Bonus5.010 terjualpho pho cellJakarta Pusat","https://www.tokopedia.com/didoalfarezi/tecno-pova-curve-5g-8-256gb-fullset-mulus-second-1732169020061287531?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno Pova Curve 5G 8/256GB fullset mulus second","Rp2.750.000","5","Terjual 10","Kota Administrasi Jakarta Pusat","pho pho cell"
"1777270076-484","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Second TECNO SPARK Go1 Ram 4+4/128Rp1.053.0001 terjualindomajusatuJakarta Pusat","https://www.tokopedia.com/indomajusatu/second-tecno-spark-go1-ram-4-4-128-1731446884032480919?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Second TECNO SPARK Go1 Ram 4+4/128","Rp1.053.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Pusat","indomajusatu"
"1777270081-485","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","TECNO Spark 7 Ram 2/32 OriginalRp500.000Cs Store Jakarta PusatJakarta Pusat","https://www.tokopedia.com/cs-store-jakarta-pusat/tecno-spark-7-ram-2-32-original-1733378804845086429?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","","","","","",""
"1777270086-486","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno spark 30 pro 8/128 resmi Indonesia garansi onRp1.750.000Hemat s.d  1% Pakai Bonus3 terjualTomica78Bandung","https://www.tokopedia.com/tomica78/tecno-spark-30-pro-8-128-resmi-indonesia-garansi-on-1733232608197182812?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno spark 30 pro 8/128 resmi Indonesia garansi on","Rp1.750.000","","3 barang berhasil terjual","Kota Bandung","Tomica78"
"1777270092-487","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno spark 30c 6/128gb secondRp1.500.000Hemat s.d  1% Pakai BonusH&R celular142cJakarta Pusat","https://www.tokopedia.com/hr-celular142c/tecno-spark-30c-6-128gb-second-1733892359263520162?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno spark 30c 6/128gb second","Rp1.500.000","","","Kota Administrasi Jakarta Pusat","H&R celular142c"
"1777270097-488","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","TECNO SPARK 20C 4/128GB & 8/128GB SECONDRp1.149.000Bisa COD4 terjuallancargadgetJakarta Barat","https://www.tokopedia.com/okestarcell/tecno-spark-20c-4-128gb-8-128gb-second-1731386242204271914?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","TECNO SPARK 20C 4/128GB & 8/128GB SECOND - Gold, 8/128GB","Rp1.149.000","","4 barang berhasil terjual","Kota Administrasi Jakarta Barat","lancargadget"
"1777270102-489","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Second Tecno Spark Go 1 3/64 - Siap pakai fullsetRp900.000Bisa CODKiosmelatiPalembang","https://www.tokopedia.com/kiosmelati/second-tecno-spark-go-1-3-64-siap-pakai-fullset-1731928362347300773?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Second Tecno Spark Go 1 3/64 - Siap pakai fullset","Rp900.000","","","Kota Palembang","Kiosmelati"
"1777270107-490","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Camon 19 Pro 8/128Gb BergaransiRp1.699.000Hemat s.d  1% Pakai Bonus1 terjualMK STORE REBORNBekasi","https://www.tokopedia.com/mk-store-reborn/tecno-camon-19-pro-8-128gb-bergaransi?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","","","","","",""
"1777270113-491","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Techno spark pro 2 - biru - 128GBRp1.150.0005.011 terjualEmaa StoreJakarta Timur","https://www.tokopedia.com/emaa-store/techno-spark-pro-2-biru-128gb-1733347728365946752?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Techno spark pro 2 - biru - 128GB","Rp1.150.000","5","Terjual 12","Kota Administrasi Jakarta Timur","Emaa Store"
"1777270118-492","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Pova 7 8/256 resmi Indonesia garansi 11 bulanRp2.350.0003 terjualkennacellBandung","https://www.tokopedia.com/kennacell/pova-7-8-256-resmi-indonesia-garansi-11-bulan-1732785144992007450?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Pova 7 8/256 resmi Indonesia garansi 11 bulan","Rp2.350.000","","3 barang berhasil terjual","Kota Bandung","kennacell"
"1777270123-493","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Pova 5 Pro 8/256Gb BergaransiRp1.850.000Hemat s.d  1% Pakai Bonus4.05 terjualMK STORE REBORNBekasi","https://www.tokopedia.com/mk-store-reborn/tecno-pova-5-pro-8-256gb-bergaransi?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno Pova 5 Pro 8/256Gb Bergaransi","Rp1.850.000","4","Terjual 6","Kota Bekasi","MK STORE REBORN"
"1777270129-494","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno camon 40 pro 5g 8/256 garansi resmi IndonesiaRp3.745.000kennacellBandung","https://www.tokopedia.com/kennacell/tecno-camon-40-pro-5g-8-256-garansi-resmi-indonesia-1732720361296004378?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno camon 40 pro 5g 8/256 garansi resmi Indonesia","Rp3.745.000","","","Kota Bandung","kennacell"
"1777270134-495","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Spark Go 2023 4/64GB Second FullsetRp1.200.000Bisa CODJaringan CellularBandung","https://www.tokopedia.com/jaringancellular/tecno-spark-go-2023-4-64gb-second-fullset?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno Spark Go 2023 4/64GB Second Fullset","Rp1.200.000","","","Kota Bandung","Jaringan Cellular"
"1777270139-496","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Pova 5 8/256 Second Fullset Original Garansi ResmiRp1.999.000Hemat s.d  1% Pakai BonusJAYA PHONE LAMONGANKab. Lamongan","https://www.tokopedia.com/jayaphonelamongan/tecno-pova-5-8-256-second-fullset-original-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno Pova 5 8/256 Second Fullset Original Garansi Resmi","Rp1.999.000","","","Kab. Lamongan","JAYA PHONE LAMONGAN"
"1777270144-497","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Megapad 11 8/256gb Wifi Plus LTE Fullset Second Garansi ResmiRp2.600.000Hemat s.d  1% Pakai Bonus1 terjualPhone Store 23Jakarta Pusat","https://www.tokopedia.com/phone-store23/tecno-megapad-11-8-256gb-fullset-second-garansi-resmi-1732806810866648888?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno Megapad 11 8/256gb Wifi Plus LTE Fullset Second Garansi Resmi","Rp2.600.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Pusat","Phone Store 23"
"1777270150-498","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno pop 5 lte Ram 2/32GbRp550.000Bisa CODpikJakarta Pusat","https://www.tokopedia.com/pik-440/tecno-pop-5-lte-ram-2-32gb-1734410671947285789?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno pop 5 lte Ram 2/32Gb","Rp550.000","","","Kota Administrasi Jakarta Pusat","pik"
"1777270155-499","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Techno camon 20 Second 8/256 - termurah dan terbagus, Smartphone Stylish dengan Kamera 64MP OIS, AMOLED FHD+Rp1.895.000Rp1.900.000Bisa CODMakora PhoneBekasi","https://www.tokopedia.com/makora-phone/techno-camon-20-second-8-256-termurah-dan-terbagus-smartphone-stylish-dengan-kamera-64mp-ois-amoled-fhd?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Techno camon 20 Second 8/256 - termurah dan terbagus, Smartphone Stylish dengan Kamera 64MP OIS, AMOLED FHD+","Rp1.895.000","","","Kota Bekasi","Makora Phone"
"1777270160-500","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Camon 50 Pro 12/256GB Like New (9332 Moonshadow Black) - 12/256 GBRp5.400.000Hemat s.d  1% Pakai BonusSAXO CELLKediri","https://www.tokopedia.com/ziyadcellular/tecno-camon-20-pro-8-256gb-mulus-sekali-4841-serenity-blue-8-256-gb-1732168882964825418?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno Camon 50 Pro 12/256GB Like New (9332 Moonshadow Black) - 12/256 GB","Rp5.400.000","","","Kota Kediri","SAXO CELL"
"1777270165-501","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","HANDPHONE SECOND TECNO POVA 6 COMET GREEN 8/256 ORIGINALRp1.650.0001 terjualHandphoneSecondIDJakarta Timur","https://www.tokopedia.com/handphonesecondid/handphone-second-tecno-pova-6-comet-green-8-256-original-1732331268805920610?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","HANDPHONE SECOND TECNO POVA 6 COMET GREEN 8/256 ORIGINAL","Rp1.650.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Timur","HandphoneSecondID"
"1777270170-502","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","TECNO SPARK 30 PRO 8/128 & 8/256 SECON FULLSET ORIRp1.999.000Hemat s.d  1% Pakai BonusA STORE GADGET_NEWKab. Bogor","https://www.tokopedia.com/alaix/tecno-spark-30-pro-8-128-8-256-secon-fullset-ori-1732273651899991474?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","TECNO SPARK 30 PRO 8/128 & 8/256 SECON FULLSET ORI","Rp1.999.000","","","Kab. Bogor","A STORE GADGET_NEW"
"1777270175-503","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20tecno","Tecno Spark Go 2 Smartphone dengan 18W Fast Charger 13MP Kamera Utama IP64 dan Layar 6.67"" Smooth DisplayRp1.300.000Digital Multimedia CenterKab. Blora","https://www.tokopedia.com/digital-multimedia-center/tecno-spark-go-2-smartphone-dengan-18w-fast-charger-13mp-kamera-utama-ip64-dan-layar-6-67-smooth-display-1734839156837222308?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D20260427055458496E05E1AEA0A9314DVZ%26src%3Dsearch","Tecno Spark Go 2 Smartphone dengan 18W Fast Charger 13MP Kamera Utama IP64 dan Layar 6.67"" Smooth Display","Rp1.300.000","","","Kab. Blora","Digital Multimedia Center"
